account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial_x,churn_flag_x,subscription_id,start_date,end_date,plan_tier_y,seats_y,mrr_amount,arr_amount,is_trial_y,upgrade_flag,downgrade_flag,churn_flag_y,billing_frequency,auto_renew_flag,churn_event_id,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,feature_events,total_feature_usage,support_ticket_count,Churn
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,S-e0a991,2023-04-06,,Enterprise,7,1393,16716,False,False,False,False,monthly,True,C-47cdaa,features,83.06,False,False,False,missing features,47,473,3.0,1
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,S-e7f571,2023-06-06,2024-12-11,Basic,7,133,1596,False,False,False,True,monthly,True,C-47cdaa,features,83.06,False,False,False,missing features,47,473,3.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-d0c344,2024-10-27,,Pro,22,1078,12936,False,False,False,False,annual,False,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-d0c344,2024-10-27,,Pro,22,1078,12936,False,False,False,False,annual,False,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-2a6eb3,2023-08-27,,Enterprise,68,13532,162384,False,False,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-2a6eb3,2023-08-27,,Enterprise,68,13532,162384,False,False,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-d6c9dc,2024-10-07,,Basic,27,513,6156,False,False,False,False,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-d6c9dc,2024-10-07,,Basic,27,513,6156,False,False,False,False,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-7b29d1,2024-04-19,,Enterprise,65,12935,155220,False,False,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-7b29d1,2024-04-19,,Enterprise,65,12935,155220,False,False,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-dc3bbc,2024-09-18,,Pro,25,1225,14700,False,False,False,False,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-dc3bbc,2024-09-18,,Pro,25,1225,14700,False,False,False,False,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-3a28cc,2024-02-16,,Basic,33,627,7524,False,False,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-3a28cc,2024-02-16,,Basic,33,627,7524,False,False,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-8da449,2023-10-22,,Basic,22,418,5016,False,False,False,False,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-8da449,2023-10-22,,Basic,22,418,5016,False,False,False,False,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-b8ca59,2024-02-27,,Enterprise,22,4378,52536,False,False,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-b8ca59,2024-02-27,,Enterprise,22,4378,52536,False,False,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-e977e4,2023-08-25,,Enterprise,22,4378,52536,False,True,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-e977e4,2023-08-25,,Enterprise,22,4378,52536,False,True,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-028f5b,2024-02-20,2024-08-12,Enterprise,26,5174,62088,False,False,False,True,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-028f5b,2024-02-20,2024-08-12,Enterprise,26,5174,62088,False,False,False,True,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-88cc86,2024-12-20,2024-12-31,Enterprise,22,4378,52536,False,False,False,True,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-88cc86,2024-12-20,2024-12-31,Enterprise,22,4378,52536,False,False,False,True,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-1be7c5,2023-07-15,2024-11-05,Basic,34,646,7752,False,False,False,True,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-1be7c5,2023-07-15,2024-11-05,Basic,34,646,7752,False,False,False,True,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-e093a9,2023-08-02,,Pro,22,1078,12936,False,True,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-e093a9,2023-08-02,,Pro,22,1078,12936,False,True,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-8a6579,2024-11-01,,Basic,22,418,5016,False,True,False,False,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-8a6579,2024-11-01,,Basic,22,418,5016,False,True,False,False,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-ff2510,2024-09-14,,Pro,46,0,0,True,True,True,False,annual,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-ff2510,2024-09-14,,Pro,46,0,0,True,True,True,False,annual,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-677801,2024-05-02,,Enterprise,89,17711,212532,False,False,False,False,monthly,True,C-c4e7a7,features,0.0,False,False,False,missing features,76,725,4.0,1
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-677801,2024-05-02,,Enterprise,89,17711,212532,False,False,False,False,monthly,True,C-5f203c,budget,0.0,False,False,False,too expensive,76,725,4.0,1
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-7904d3,2024-11-30,2024-12-03,Enterprise,117,23283,279396,False,False,False,True,monthly,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-92e8cb,2024-10-23,,Pro,117,5733,68796,False,False,True,False,monthly,False,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-f11653,2024-10-28,,Enterprise,117,23283,279396,False,False,False,False,annual,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-1b8454,2024-10-27,,Enterprise,117,23283,279396,False,False,False,False,monthly,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-0ec442,2024-12-12,,Pro,117,5733,68796,False,False,False,False,monthly,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-da4a98,2024-10-18,,Basic,117,2223,26676,False,False,False,False,monthly,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-61cc6f,2024-12-14,,Enterprise,117,23283,279396,False,True,False,False,annual,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-fe0869,2024-11-16,,Enterprise,117,23283,279396,False,False,False,False,annual,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-cbf8e8,2024-11-23,,Basic,117,2223,26676,False,False,False,False,monthly,True,,,,,,,,49,488,4.0,0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-a16038,2024-11-15,,Pro,117,5733,68796,False,False,False,False,monthly,True,,,,,,,,49,488,4.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-e50612,2024-07-15,,Basic,13,247,2964,False,False,False,False,annual,False,,,,,,,,34,343,5.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-a5baf1,2023-12-16,,Enterprise,7,1393,16716,False,False,False,False,monthly,False,,,,,,,,34,343,5.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-925f82,2024-07-08,,Enterprise,7,1393,16716,False,False,False,False,annual,False,,,,,,,,34,343,5.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-0a9660,2024-04-04,,Enterprise,10,1990,23880,False,False,False,False,monthly,True,,,,,,,,34,343,5.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-591a64,2023-08-30,,Basic,3,57,684,False,False,False,False,annual,True,,,,,,,,34,343,5.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-9e64bd,2024-09-07,,Pro,16,0,0,True,False,False,False,monthly,True,,,,,,,,34,343,5.0,0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-395a98,2024-07-29,,Basic,16,304,3648,False,False,False,False,monthly,True,,,,,,,,34,343,5.0,0
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-463525,2024-12-02,,Enterprise,13,2587,31044,False,False,False,False,annual,True,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-6bfd97,2024-10-16,,Enterprise,59,0,0,True,True,False,False,annual,True,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-d114e2,2024-11-27,,Basic,11,209,2508,False,False,False,False,annual,False,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-3f0fb6,2024-10-20,,Pro,27,1323,15876,False,False,False,False,annual,False,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-0e1d53,2024-08-02,,Basic,6,114,1368,False,False,False,False,annual,False,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-8985d3,2024-12-02,,Basic,26,494,5928,False,False,False,False,monthly,False,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-769f70,2024-09-28,,Basic,13,247,2964,False,False,False,False,monthly,True,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-2c52b6,2024-10-09,,Enterprise,14,2786,33432,False,False,False,False,monthly,False,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-0a8cff,2024-09-28,,Enterprise,12,0,0,True,True,False,False,monthly,True,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-0abd10,2024-11-23,2024-12-21,Enterprise,24,4776,57312,False,True,False,True,annual,True,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-d54349,2024-09-11,,Enterprise,20,3980,47760,False,False,False,False,annual,True,C-1e0b1a,competitor,84.75,False,False,False,switched to competitor,47,490,3.0,1
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-64b181,2024-04-16,,Pro,21,1029,12348,False,False,False,False,annual,True,,,,,,,,22,232,4.0,0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-f29e7f,2024-10-15,,Basic,22,418,5016,False,False,False,False,annual,True,,,,,,,,22,232,4.0,0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-fd2307,2023-08-29,,Enterprise,21,4179,50148,False,False,False,False,annual,True,,,,,,,,22,232,4.0,0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-ab2b5b,2023-09-06,,Basic,21,399,4788,False,True,False,False,monthly,True,,,,,,,,22,232,4.0,0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-2d2a88,2024-04-04,,Basic,21,0,0,True,False,False,False,annual,True,,,,,,,,22,232,4.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-bf806d,2024-09-21,,Basic,62,1178,14136,False,False,False,False,annual,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-c657b6,2024-03-05,,Enterprise,5,995,11940,False,False,False,False,annual,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-7e86a2,2024-10-29,,Basic,3,57,684,False,False,False,False,monthly,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-63e79e,2024-10-20,,Enterprise,25,0,0,True,False,False,False,annual,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-0e6b77,2024-11-04,,Basic,50,950,11400,False,False,False,False,annual,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-c0789c,2024-12-02,,Enterprise,26,0,0,True,False,False,False,monthly,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-2b58a7,2024-07-07,,Basic,3,57,684,False,False,False,False,monthly,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-583674,2024-09-28,,Pro,6,0,0,True,False,False,False,monthly,True,,,,,,,,46,461,5.0,0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-5b8c4f,2024-05-05,,Basic,8,152,1824,False,False,False,False,monthly,False,,,,,,,,46,461,5.0,0
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,S-d56a2c,2024-10-29,,Pro,35,0,0,True,False,False,False,annual,True,C-ee531b,budget,0.0,False,False,False,,10,92,6.0,1
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,S-4eabfc,2024-09-18,,Basic,10,190,2280,False,False,False,False,monthly,True,C-ee531b,budget,0.0,False,False,False,,10,92,6.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-102053,2024-04-10,,Enterprise,6,1194,14328,False,False,False,False,monthly,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-102053,2024-04-10,,Enterprise,6,1194,14328,False,False,False,False,monthly,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-720c17,2024-02-16,,Pro,20,0,0,True,False,False,False,annual,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-720c17,2024-02-16,,Pro,20,0,0,True,False,False,False,annual,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-d43a40,2024-09-20,,Basic,15,0,0,True,False,False,False,annual,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-d43a40,2024-09-20,,Basic,15,0,0,True,False,False,False,annual,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-d2624d,2024-07-19,,Pro,6,294,3528,False,False,False,False,annual,False,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-d2624d,2024-07-19,,Pro,6,294,3528,False,False,False,False,annual,False,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-c6c2f6,2024-08-22,,Enterprise,104,0,0,True,False,False,False,monthly,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-c6c2f6,2024-08-22,,Enterprise,104,0,0,True,False,False,False,monthly,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-041534,2024-06-06,,Pro,38,1862,22344,False,False,False,False,monthly,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-041534,2024-06-06,,Pro,38,1862,22344,False,False,False,False,monthly,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-1eba7d,2024-12-14,,Enterprise,39,0,0,True,True,False,False,annual,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-1eba7d,2024-12-14,,Enterprise,39,0,0,True,True,False,False,annual,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-d0259a,2024-02-22,,Enterprise,6,1194,14328,False,False,False,False,monthly,True,C-0e273d,pricing,0.0,False,False,False,,31,288,2.0,1
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-d0259a,2024-02-22,,Enterprise,6,1194,14328,False,False,False,False,monthly,True,C-c93006,competitor,0.0,False,True,False,too expensive,31,288,2.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-fa2170,2024-10-14,,Pro,44,2156,25872,False,False,False,False,monthly,True,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-330457,2024-07-20,,Pro,44,2156,25872,False,False,False,False,monthly,False,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-1d081a,2023-05-10,2024-07-20,Pro,44,2156,25872,False,False,False,True,annual,True,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-a959a3,2023-03-18,,Enterprise,44,8756,105072,False,False,False,False,monthly,False,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-38dcab,2024-03-25,2024-09-11,Basic,44,836,10032,False,False,False,True,annual,True,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-23d18f,2023-11-21,2024-02-04,Basic,44,0,0,True,False,False,True,monthly,True,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-83ee41,2023-04-20,,Basic,44,836,10032,False,False,False,False,annual,True,C-2f61e8,competitor,0.0,False,False,False,,29,296,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-b17d04,2024-03-06,,Pro,8,392,4704,False,False,False,False,monthly,True,C-626a5c,unknown,0.0,False,False,False,missing features,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-b17d04,2024-03-06,,Pro,8,392,4704,False,False,False,False,monthly,True,C-864f6f,pricing,0.0,False,True,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-b17d04,2024-03-06,,Pro,8,392,4704,False,False,False,False,monthly,True,C-3bf203,competitor,0.0,False,False,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-367dee,2024-06-29,,Pro,1,49,588,False,False,False,False,annual,True,C-626a5c,unknown,0.0,False,False,False,missing features,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-367dee,2024-06-29,,Pro,1,49,588,False,False,False,False,annual,True,C-864f6f,pricing,0.0,False,True,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-367dee,2024-06-29,,Pro,1,49,588,False,False,False,False,annual,True,C-3bf203,competitor,0.0,False,False,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-bb82ac,2023-10-29,,Basic,38,722,8664,False,False,False,False,annual,True,C-626a5c,unknown,0.0,False,False,False,missing features,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-bb82ac,2023-10-29,,Basic,38,722,8664,False,False,False,False,annual,True,C-864f6f,pricing,0.0,False,True,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-bb82ac,2023-10-29,,Basic,38,722,8664,False,False,False,False,annual,True,C-3bf203,competitor,0.0,False,False,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-f40318,2024-03-25,,Enterprise,14,0,0,True,False,False,False,annual,False,C-626a5c,unknown,0.0,False,False,False,missing features,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-f40318,2024-03-25,,Enterprise,14,0,0,True,False,False,False,annual,False,C-864f6f,pricing,0.0,False,True,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-f40318,2024-03-25,,Enterprise,14,0,0,True,False,False,False,annual,False,C-3bf203,competitor,0.0,False,False,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-d90f0a,2024-10-23,,Pro,26,1274,15288,False,False,False,False,monthly,False,C-626a5c,unknown,0.0,False,False,False,missing features,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-d90f0a,2024-10-23,,Pro,26,1274,15288,False,False,False,False,monthly,False,C-864f6f,pricing,0.0,False,True,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-d90f0a,2024-10-23,,Pro,26,1274,15288,False,False,False,False,monthly,False,C-3bf203,competitor,0.0,False,False,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-4047a8,2024-06-01,,Basic,1,19,228,False,False,False,False,monthly,False,C-626a5c,unknown,0.0,False,False,False,missing features,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-4047a8,2024-06-01,,Basic,1,19,228,False,False,False,False,monthly,False,C-864f6f,pricing,0.0,False,True,False,switched to competitor,45,456,3.0,1
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-4047a8,2024-06-01,,Basic,1,19,228,False,False,False,False,monthly,False,C-3bf203,competitor,0.0,False,False,False,switched to competitor,45,456,3.0,1
